,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_size_normalized,pl_mass_normalized,habitability_index,log_orbital_period,orbital_ellipse,Eccentricity_Class,star_category,star_color,star_luminosity,planet_system_count,distance_from_earth,PSI,Habitable_Zone,Density,Planet_Type,Temperature_Comparison,Distance_Class
767,HD 170469 b,HD 170469,2,1,Radial Velocity,2007,W. M. Keck Observatory,0,1145.0,18.0,-18.0,0.0,2.24,0.05,-0.05,0.0,14.1,,,0.0,1.25,,,0.0,209.7678,34.9613,-34.9613,0.0,0.66,0.11,-0.11,0.0,Msini,0.11,0.08,-0.08,0.0,,,,,,,,,0,G5 IV,5842.0,28.0,-28.0,0.0,1.24,0.02,-0.02,0.0,1.1,0.08,-0.08,0.0,0.29,,,0.0,[Fe/H],4.3,0.03,-0.03,0.0,18h29m10.93s,277.2955423,+11d41m43.53s,11.6954244,60.178,0.1491,-0.1484,8.21,0.03,-0.03,6.707,0.018,-0.018,8.04953,0.000392,-0.000392,1.2589285714285714,0.660062303335431,0,7.044032897274685,0.11,Low Eccentricity,Main Sequence,yellow,0.0022670842362270145,1,60.178,0.9917132545744464,Outside Habitable Zone,0.01786458270941468,Gaseous,Missing,Far Planet
768,HD 17092 b,HD 17092,1,1,Radial Velocity,2007,McDonald Observatory,0,359.89999,2.4,-2.4,0.0,1.31,0.06,-0.06,0.0,12.5,,,0.0,1.11,,,0.0,3219.6179,727.8307,-727.8307,0.0,10.13,2.29,-2.29,0.0,Msini,0.17,0.05,-0.05,0.0,,,,,,,,,0,K0 III,4326.0,148.0,-148.0,0.0,13.58,1.27,-1.27,0.0,6.73,2.24,-2.24,0.0,0.18,,,0.0,[Fe/H],3.0,0.12,-0.12,0.0,02h46m22.18s,41.5924261,+49d39m10.94s,49.6530375,228.422,2.713,-2.713,7.732,0.002,-0.002,4.807,0.016,-0.016,7.33993,0.000274,-0.000274,1.1160714285714286,10.130956261799874,0,5.888600883940236,0.17,Low Eccentricity,Giant,orange,0.0001481890062913655,1,228.422,0.8799993319795022,Outside Habitable Zone,0.3935371036048494,Gaseous,Missing,Far Planet
769,HD 171028 b,HD 171028,1,1,Radial Velocity,2007,La Silla Observatory,0,550.0,3.0,-3.0,0.0,1.32,0.03,-0.03,0.0,13.2,,,0.0,1.18,,,0.0,832.7146,50.8528,-50.8528,0.0,2.62,0.16,-0.16,0.0,Msini,0.59,0.01,-0.01,0.0,,,,,,,,,0,G0,5671.0,16.0,-16.0,0.0,2.47,0.07,-0.07,0.0,1.53,0.13,-0.13,0.0,-0.48,,,0.0,[Fe/H],3.84,0.03,-0.03,0.0,18h32m15.45s,278.0643694,+06d56m44.46s,6.9456827,111.659,0.627,-0.621,8.292,0.002,-0.002,6.604,0.027,-0.027,8.10233,0.000447,-0.000447,1.1785714285714286,2.620247325361863,0,6.311734809152915,0.59,High Eccentricity,Main Sequence,yellow,0.0006650768410095282,1,111.659,0.9686400502099208,Outside Habitable Zone,0.08643423176417482,Gaseous,Missing,Far Planet
770,HD 171238 b,HD 171238,1,1,Radial Velocity,2009,La Silla Observatory,0,1532.0,12.0,-12.0,0.0,2.57,0.16,-0.16,0.0,12.5,,,0.0,1.12,,,0.0,2796.88998,1144.18227,-413.17693,0.0,8.8,3.6,-1.3,0.0,Mass,0.234,0.028,-0.028,0.0,,,,,,,,,0,G8 V,5440.0,,,0.0,1.01,0.07,-0.07,0.0,0.96,0.17,-0.17,0.0,0.2,,,0.0,[Fe/H],4.43,0.04,-0.04,0.0,18h34m43.64s,278.6818389,-28d04m22.03s,-28.0727849,44.8113,0.1117,-0.1112,8.61,0.03,-0.03,6.831,0.017,-0.017,8.41099,0.000971,-0.000971,1.1160714285714286,8.800786595342982,0,7.334981878871814,0.234,Low Eccentricity,Main Sequence,yellow,0.004287736270965863,1,44.8113,0.8956557413491373,Outside Habitable Zone,0.3418666487817157,Gaseous,Missing,Far Planet
771,HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Subaru Telescope,0,21.21663,0.00045,-0.00045,0.0,0.16278,0.00076,-0.00076,0.0,12.33,0.336,-0.336,0.0,1.1,0.03,-0.03,0.0,1115.5833,66.7443,-66.7443,0.0,3.51,0.21,-0.21,0.0,Mass,0.68,0.0,0.0,0.0,18.95,,,0.0,883.0,11.0,-11.0,0.0,0,G5,6040.0,24.0,-24.0,0.0,1.55,0.04,-0.04,0.0,1.41,0.12,-0.12,0.0,0.19,,,0.0,[Fe/H],4.2,0.06,-0.06,0.0,02h49m44.79s,42.4366123,+71d45m11.12s,71.7530882,78.0863,0.2397,-0.2383,8.17,0.03,-0.03,6.763,0.024,-0.024,8.03298,0.00035,-0.00035,1.1008928571428571,3.5103313404657017,0,3.1008411075426427,0.68,High Eccentricity,Main Sequence,white,0.0013398999368787687,1,78.0863,0.974441524043192,Outside Habitable Zone,0.14207712660690097,Gaseous,Hotter than Earth,Moderate Distance
772,HD 173416 b,HD 173416,1,1,Radial Velocity,2008,Xinglong Station,0,322.03,1.33,-1.52,0.0,1.158,0.003,-0.004,0.0,13.4,,,0.0,1.2,,,0.0,585.1221,65.47265,-71.51139,0.0,1.841,0.206,-0.225,0.0,Msini,0.208,0.089,-0.094,0.0,,,,,,,,,0,G8,4683.0,100.0,-100.0,0.0,13.5,0.9,-0.9,0.0,2.0,0.3,-0.3,0.0,-0.22,0.09,-0.09,0.0,[Fe/H],2.48,0.1,-0.1,0.0,18h43m36.14s,280.9005676,+36d33m24.69s,36.556857,132.184,0.7355,-0.7355,6.04188,0.023,-0.023,3.814,0.354,-0.354,5.75681,0.0015378,-0.0015378,1.1964285714285716,1.841164568911265,0,5.7777451981666115,0.208,Low Eccentricity,Giant,orange,0.0003457915016585374,1,132.184,0.9778360397725318,Outside Habitable Zone,0.058055517047877175,Gaseous,Missing,Far Planet
773,HD 174205 b,HD 174205,1,1,Radial Velocity,2022,Bohyunsan Optical Astronomical Observatory,0,582.0,17.0,-17.0,0.0,1.7,0.1,-0.1,0.0,13.0,,,0.0,1.16,,,0.0,1334.87931,158.9142,-158.9142,0.0,4.2,0.5,-0.5,0.0,Msini,0.4,0.2,-0.2,0.0,,,,,,,,,0,K2,4308.0,25.0,-25.0,0.0,26.6,0.6,-0.6,0.0,1.8,0.1,-0.1,0.0,-0.28,0.33,-0.33,0.0,[Fe/H],1.8,0.1,-0.1,0.0,18h43m10.37s,280.7932014,+70d47m34.17s,70.7928237,234.027,1.392,-1.375,6.28209,0.023,-0.023,3.574,0.328,-0.328,5.89765,0.0010306,-0.0010306,1.1607142857142858,4.200375424795469,0,6.368187186350492,0.4,Low Eccentricity,Giant,orange,0.00011470232554964498,1,234.027,0.9499792837524627,Outside Habitable Zone,0.1450518711544824,Gaseous,Missing,Far Planet
774,HD 175167 b,HD 175167,1,1,Radial Velocity,2009,Las Campanas Observatory,0,1175.0,25.0,-25.0,0.0,2.4,0.05,-0.05,0.0,12.3,,,0.0,1.09,,,0.0,4703.86042,572.09113,-508.52545,0.0,14.8,1.8,-1.6,0.0,Mass,0.51,0.035,-0.035,0.0,,,,,,,,,0,G5 IV/V,5635.0,28.0,-28.0,0.0,1.75,0.04,-0.04,0.0,1.09,0.04,-0.04,0.0,0.28,0.02,-0.02,0.0,[Fe/H],4.09,0.09,-0.09,0.0,19h00m00.81s,285.0033888,-69d56m42.24s,-69.9450664,71.0863,0.1691,-0.1684,8.01,0.03,-0.03,6.288,0.018,-0.018,7.82424,0.000222,-0.000222,1.0982142857142858,14.801322907488986,0,7.069874128458572,0.51,High Eccentricity,Main Sequence,yellow,0.0015851147089554986,1,71.0863,0.8248306190172491,Outside Habitable Zone,0.6034627709481538,Gaseous,Missing,Far Planet
775,HD 175541 b,HD 175541,1,1,Radial Velocity,2007,W. M. Keck Observatory,0,298.43,0.45,-0.45,0.0,0.975,0.087,-0.087,0.0,14.1,,,0.0,1.26,,,0.0,190.06234,9.21707,-9.21707,0.0,0.598,0.029,-0.029,0.0,Msini,0.11,0.049,-0.049,0.0,,,,,,,,,0,G8 IV,5013.0,,,0.0,4.19,,,0.0,1.39,,,0.0,-0.07,0.04,-0.04,0.0,[Fe/H],3.33,,,0.0,18h55m40.88s,283.9203211,+04d15m53.76s,4.2649344,129.603,1.0065,-1.0065,8.020001,0.03,-0.03,5.829,0.021,-0.021,7.75927,0.000389,-0.000389,1.2589285714285714,0.5980564505978603,0,5.701880667366605,0.11,Low Eccentricity,Main Sequence,yellow,0.00047746804725301757,1,129.603,0.992490393878337,Outside Habitable Zone,0.01618639463671209,Gaseous,Missing,Moderate Distance
776,HD 175607 b,HD 175607,1,1,Radial Velocity,2015,La Silla Observatory,0,29.01,0.02,-0.02,0.0,,,,,2.94,,,0.0,0.263,,,0.0,8.98,1.1,-1.1,0.0,0.02825,0.00346,-0.00346,0.0,Msini,0.11,0.09,-0.07,0.0,,,,,,,,,0,G6 V,5392.0,17.0,-17.0,0.0,0.7,0.01,-0.01,0.0,0.71,0.01,-0.01,0.0,-0.62,0.01,-0.01,0.0,[Fe/H],4.64,0.03,-0.03,0.0,19h01m05.83s,285.2742901,-66d11m39.62s,-66.1943379,40.3303,0.0616,-0.0613,8.6,0.03,-0.03,6.881,0.057,-0.057,8.40957,0.00025,-0.00025,0.2625,0.028256765261170547,0,3.4015306594522756,0.11,Low Eccentricity,Dwarf,yellow,0.0052873193973727185,1,40.3303,0.9994483620980237,Outside Habitable Zone,0.08436178029593326,Gaseous,Missing,Missing
777,HD 17674 b,HD 17674,1,1,Radial Velocity,2017,Haute-Provence Observatory,0,623.8,1.6,-1.5,0.0,1.42,0.04,-0.05,0.0,13.9,,,0.0,1.24,,,0.0,276.5121,22.2481,-19.0698,0.0,0.87,0.07,-0.06,0.0,Msini,0.13,,,1.0,,,,,,,,,0,G0 V,5904.0,22.0,-22.0,0.0,1.18,0.1,-0.1,0.0,0.98,0.1,-0.1,0.0,-0.16,0.02,-0.02,0.0,[Fe/H],4.34,0.03,-0.03,0.0,02h51m04.44s,42.7684964,+30d17m11.75s,30.2865981,44.4264,0.0861,-0.0859,7.535,0.019,-0.019,6.093,0.029,-0.029,7.40113,0.000221,-0.000221,1.2410714285714286,0.8700821271239773,0,6.437431598525476,0.13,Low Eccentricity,Main Sequence,yellow,0.003817693087493787,1,44.4264,0.9892717720854998,Outside Habitable Zone,0.024579957659511906,Gaseous,Missing,Far Planet
778,HD 176986 b,HD 176986,1,2,Radial Velocity,2017,Multiple Observatories,0,6.4898,0.00086,-0.00086,0.0,0.06296,0.00013,-0.00013,0.0,2.26,,,0.0,0.202,,,0.0,5.74,0.66,-0.66,0.0,0.01806,0.00208,-0.00208,0.0,Msini,0.066,0.066,-0.066,0.0,83.5,6.9,-6.9,0.0,,,,,0,K2.5 V,4931.0,77.0,-77.0,0.0,0.78,0.04,-0.04,0.0,0.79,0.02,-0.02,0.0,0.03,0.05,-0.05,0.0,[Fe/H],4.44,0.17,-0.17,0.0,19h03m05.74s,285.7739138,-11d02m41.79s,-11.044941,27.7843,0.0483,-0.0481,8.42,0.03,-0.03,6.22,0.031,-0.031,8.14249,0.000548,-0.000548,0.2017857142857143,0.018061674008810574,0,2.013542094902923,0.066,Low Eccentricity,Dwarf,orange,0.010907197378785786,2,27.7843,0.9975093537581573,Outside Habitable Zone,0.11871291402134207,Gaseous,Missing,Close-in Planet
779,HD 176986 c,HD 176986,1,2,Radial Velocity,2017,Multiple Observatories,0,16.8191,0.0044,-0.0044,0.0,0.11878,0.00025,-0.00025,0.0,2.98,,,0.0,0.266,,,0.0,9.18,0.97,-0.97,0.0,0.02888,0.00305,-0.00305,0.0,Msini,0.111,0.08,-0.08,0.0,23.5,4.5,-4.5,0.0,,,,,0,K2.5 V,4931.0,77.0,-77.0,0.0,0.78,0.04,-0.04,0.0,0.79,0.02,-0.02,0.0,0.03,0.05,-0.05,0.0,[Fe/H],4.44,0.17,-0.17,0.0,19h03m05.74s,285.7739138,-11d02m41.79s,-11.044941,27.7843,0.0483,-0.0481,8.42,0.03,-0.03,6.22,0.031,-0.031,8.14249,0.000548,-0.000548,0.26607142857142857,0.028886091881686594,0,2.880270915716735,0.111,Low Eccentricity,Dwarf,orange,0.010907197378785786,2,27.7843,0.9990666392568462,In Habitable Zone,0.08281428939712338,Gaseous,Missing,Moderate Distance
780,HD 177565 b,HD 177565,1,1,Radial Velocity,2017,La Silla Observatory,0,44.505,0.586,-0.293,0.0,0.246,0.019,-0.019,0.0,4.0,,,0.0,0.357,,,0.0,15.1,6.4,-6.05,0.0,0.04751,0.02014,-0.01904,0.0,Msini,0.0593,0.1717,-0.05745,0.0,,,,,,,,,0,G8V,5627.0,19.0,-19.0,0.0,0.97,0.01,-0.02,0.0,1.0,0.1,-0.1,0.0,0.081,0.007,-0.007,0.0,[M/H],4.39,0.03,-0.03,0.0,19h06m52.22s,286.7175787,-37d48m44.06s,-37.8122394,16.9179,0.0192,-0.0192,6.15,0.03,-0.03,4.539,0.018,-0.018,5.9739,0.0009324,-0.0009324,0.35714285714285715,0.04751415984896161,0,3.817822210029319,0.0593,Low Eccentricity,Main Sequence,yellow,0.021487317874682048,1,16.9179,0.9993378859282946,Outside Habitable Zone,0.05632592907861609,Gaseous,Missing,Moderate Distance
781,HD 177830 b,HD 177830,2,2,Radial Velocity,1999,W. M. Keck Observatory,0,410.10001,2.2,-2.2,0.0,1.14,0.03,-0.03,0.0,13.5,,,0.0,1.2,,,0.0,537.1327,63.566,-63.566,0.0,1.69,0.2,-0.2,0.0,Msini,0.1,0.05,-0.05,0.0,,,,,,,,,0,K0,4901.0,37.0,-37.0,0.0,3.26,0.12,-0.12,0.0,1.7,0.28,-0.28,0.0,0.42,,,0.0,[Fe/H],3.64,0.07,-0.07,0.0,19h05m20.73s,286.3363574,+25d55m13.56s,25.9204327,62.7674,0.1244,-0.1244,7.18,0.03,-0.03,4.809,0.027,-0.027,6.8866,0.000195,-0.000195,1.205357142857143,1.6901595342983007,0,6.018836518228814,0.1,Low Eccentricity,Main Sequence,orange,0.0018224522808688406,2,62.7674,0.9796156719358405,Outside Habitable Zone,0.05211847236780741,Gaseous,Missing,Far Planet
782,HD 177830 c,HD 177830,2,2,Radial Velocity,2010,W. M. Keck Observatory,0,110.9,0.1,-0.1,0.0,0.5137,0.0003,-0.0003,0.0,7.87,,,0.0,0.702,,,0.0,47.6725,6.35633,-6.35633,0.0,0.15,0.02,-0.02,0.0,Msini,0.3,0.1,-0.1,0.0,,,,,,,,,0,K0,4949.0,,,0.0,2.62,0.06,-0.06,0.0,1.47,,,0.0,0.545,0.03,-0.03,0.0,[Fe/H],3.65,,,0.0,19h05m20.73s,286.3363574,+25d55m13.56s,25.9204327,62.7674,0.1244,-0.1244,7.18,0.03,-0.03,4.809,0.027,-0.027,6.8866,0.000195,-0.000195,0.7026785714285715,0.15000786658275644,0,4.71760561531788,0.3,Low Eccentricity,Main Sequence,orange,0.0018224522808688406,2,62.7674,0.9979940885696138,Outside Habitable Zone,0.02334829226691282,Gaseous,Missing,Moderate Distance
783,HD 178911 B b,HD 178911 B,3,1,Radial Velocity,2001,W. M. Keck Observatory,0,71.484,0.02,-0.02,0.0,0.34,0.01,-0.01,0.0,12.6,,,0.0,1.12,,,0.0,2552.1749,797.7533,-797.7533,0.0,8.03,2.51,-2.51,0.0,Msini,0.11,0.0,0.0,0.0,,,,,,,,,0,G5,5588.0,115.0,-115.0,0.0,1.08,0.05,-0.05,0.0,1.24,0.58,-0.58,0.0,0.24,,,0.0,[Fe/H],4.46,0.2,-0.2,0.0,19h09m03.17s,287.2632091,+34d36m02.51s,34.6006972,40.9727,0.0464,-0.0462,7.97,0.03,-0.03,6.375,0.023,-0.023,7.86705,0.000258,-0.000258,1.125,8.03075802391441,0,4.283365847849911,0.11,Low Eccentricity,Main Sequence,yellow,0.004747545697501542,1,40.9727,0.9047763433702649,Outside Habitable Zone,0.3045861760264548,Gaseous,Missing,Moderate Distance
784,HD 179079 b,HD 179079,1,1,Radial Velocity,2008,W. M. Keck Observatory,0,14.479,0.01,-0.01,0.0,0.1214,0.0068,-0.0068,0.0,5.48,,,0.0,0.488,,,0.0,25.74423,6.3566,-6.3566,0.0,0.081,0.02,-0.02,0.0,Msini,0.049,0.087,-0.087,0.0,,,,,,,,,0,G5 IV,5646.0,,,0.0,1.63,0.09,-0.09,0.0,1.14,0.19,-0.19,0.0,0.24,,,0.0,[Fe/H],4.16,0.03,-0.03,0.0,19h11m09.69s,287.7903733,-02d38m19.57s,-2.6387703,69.7116,0.3982,-0.3938,7.95,0.03,-0.03,6.311,0.026,-0.026,7.77454,0.000316,-0.000316,0.4892857142857144,0.08100764631843928,0,2.7394842665917403,0.049,Low Eccentricity,Main Sequence,yellow,0.0016359010356873603,1,69.7116,0.9988828745557112,Outside Habitable Zone,0.037346475467463024,Gaseous,Missing,Moderate Distance
785,HD 179949 b,HD 179949,1,1,Radial Velocity,2000,Anglo-Australian Telescope,0,3.092514,3.2e-05,-3.2e-05,0.0,0.0443,0.0026,-0.0026,0.0,13.9,,,0.0,1.24,,,0.0,291.12,24.154,-24.154,0.0,0.916,0.076,-0.076,0.0,Msini,0.022,0.015,-0.015,0.0,,,,,,,,,0,F8 V,6168.0,,,0.0,1.27,0.03,-0.03,0.0,1.21,,,0.0,0.137,,,0.0,[Fe/H],4.34,,,0.0,19h15m33.36s,288.8890182,-24d10m47.26s,-24.1797939,27.4573,0.0578,-0.0577,6.25,0.03,-0.03,4.936,0.018,-0.018,6.1106,0.0009542,-0.0009542,1.2410714285714286,0.9160478288231592,0,1.409159451149177,0.022,Low Eccentricity,Main Sequence,white,0.008290187623428005,1,27.4573,0.9887092277264179,Outside Habitable Zone,0.025878496000128412,Gaseous,Missing,Close-in Planet
786,HD 180053 b,HD 180053,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,213.72,0.47,-0.47,0.0,0.843,0.063,-0.063,0.0,13.3,,,0.0,1.19,,,0.0,697.31902,20.34112,-20.34112,0.0,2.194,0.064,-0.064,0.0,Msini,0.081,0.029,-0.029,0.0,,,,,,,,,0,K0,5131.0,,,0.0,4.06,,,0.0,1.75,,,0.0,0.25,0.1,-0.1,0.0,[M/H],3.54,,,0.0,19h13m36.20s,288.4008374,+34d54m52.80s,34.9146658,137.043,0.609,-0.609,7.93,0.03,-0.03,5.84,0.017,-0.017,7.70327,0.000421,-0.000421,1.1875000000000002,2.1942071113908117,0,5.369334853783317,0.081,Low Eccentricity,Main Sequence,yellow,0.0004222400973121385,1,137.043,0.9736719752520675,Outside Habitable Zone,0.07076002520469343,Gaseous,Missing,Moderate Distance
787,HD 18015 b,HD 18015,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,2278.0,71.0,-71.0,0.0,3.87,0.32,-0.32,0.0,13.1,,,0.0,1.17,,,0.0,1048.83374,216.12332,-130.30965,0.0,3.3,0.68,-0.41,0.0,Mass,0.148,0.061,-0.061,0.0,,,,,,,,,0,G6 IV,5603.0,,,0.0,3.13,,,0.0,1.49,,,0.0,-0.14,0.01,-0.01,0.0,[Fe/H],3.64,,,0.0,02h53m27.27s,43.3636339,-08d50m52.94s,-8.8480392,123.801,0.7975,-0.7975,7.89,0.03,-0.03,6.204,0.02,-0.02,7.72194,0.000483,-0.000483,1.1696428571428572,3.3002949653870357,0,7.731492029245684,0.148,Low Eccentricity,Main Sequence,yellow,0.00051478833557521,1,123.801,0.9605207894808738,Outside Habitable Zone,0.11137921521141257,Gaseous,Missing,Far Planet
788,HD 180314 b,HD 180314,1,1,Radial Velocity,2010,Subaru Telescope,0,394.73,0.13,-0.13,0.0,1.448,0.0,0.0,0.0,12.0,,,0.0,1.07,,,0.0,7216.92964,80.09276,-81.04624,0.0,22.707,0.252,-0.255,0.0,Msini,0.247,0.009,-0.009,0.0,,,,,,,,,0,K0,4917.0,100.0,-100.0,0.0,9.2,0.4,-0.4,0.0,2.6,0.3,-0.3,0.0,0.2,0.09,-0.09,0.0,[Fe/H],2.98,0.1,-0.1,0.0,19h14m50.27s,288.7094401,+31d51m37.58s,31.8604391,122.362,0.449,-0.449,6.61519,0.023,-0.023,4.312,0.02,-0.02,6.34583,0.0005102,-0.0005102,1.0714285714285714,22.709029704216487,0,5.980732160528938,0.247,Low Eccentricity,Main Sequence,orange,0.0004418238834756368,1,122.362,0.7315233071392326,Outside Habitable Zone,0.997057314368414,Gaseous,Missing,Far Planet
789,HD 180617 b,HD 180617,2,1,Radial Velocity,2018,Calar Alto Observatory,0,105.911,0.109,-0.109,0.0,0.343,0.004,-0.004,0.0,3.53,,,0.0,0.315,,,0.0,12.214,1.05,-1.05,0.0,0.03843,0.0033,-0.0033,0.0,Msini,0.101,0.053,-0.053,0.0,,,,,,,,,0,M2.5 V,3534.0,51.0,-51.0,0.0,0.48,0.01,-0.01,0.0,0.48,0.02,-0.02,0.0,-0.04,0.16,-0.16,0.0,[Fe/H],4.9,0.07,-0.07,0.0,19h16m54.66s,289.2277322,+05d09m47.38s,5.1631615,5.91059,0.00183,-0.00183,9.12,0.1,-0.1,4.673,0.02,-0.02,8.0976,0.00109,-0.00109,0.3151785714285714,0.03843297671491504,0,4.671996712643622,0.101,Low Eccentricity,Dwarf,orange,0.2610556932364778,1,5.91059,0.9994661556707541,Outside Habitable Zone,0.06628956821439708,Gaseous,Missing,Moderate Distance
790,HD 180902 b,HD 180902,2,1,Radial Velocity,2009,W. M. Keck Observatory,0,510.9,1.5,-1.5,0.0,1.4,0.11,-0.11,0.0,13.5,,,0.0,1.2,,,0.0,535.54355,13.03103,-13.03103,0.0,1.685,0.041,-0.041,0.0,Msini,0.107,0.022,-0.022,0.0,,,,,,,,,0,K0 III/IV,4961.0,,,0.0,4.16,,,0.0,1.41,,,0.0,0.04,0.03,-0.03,0.0,[Fe/H],3.36,,,0.0,19h19m17.75s,289.8239604,-23d33m29.68s,-23.5582432,104.577,0.5735,-0.5735,7.78,0.03,-0.03,5.543,0.02,-0.02,7.52132,0.000261,-0.000261,1.205357142857143,1.6851590623033352,0,6.238129293463538,0.107,Low Eccentricity,Main Sequence,orange,0.000711389152861584,1,104.577,0.9796650463141174,Outside Habitable Zone,0.05196427570399732,Gaseous,Missing,Far Planet
791,HD 181234 b,HD 181234,1,1,Radial Velocity,2019,La Silla Observatory,0,7593.40512,113.6102,-121.82598,0.0,7.427,0.304,-0.34,0.0,12.5,,,0.0,1.12,,,0.0,2980.91263,321.00669,-315.60361,0.0,9.379,1.01,-0.993,0.0,Mass,0.726,0.01,-0.01,0.0,,,,,,,,,0,G8 IV,5386.0,60.0,-60.0,0.0,1.06,0.02,-0.02,0.0,0.94,0.12,-0.12,0.0,0.32,0.05,-0.05,0.0,[Fe/H],4.37,0.03,-0.03,0.0,19h19m59.97s,289.9998695,-09d19m29.89s,-9.32497,47.7458,0.1298,-0.129,8.59,0.03,-0.03,6.689,0.02,-0.02,8.36926,0.000376,-0.000376,1.1160714285714286,9.379838357457519,0,8.935167086748336,0.726,High Eccentricity,Main Sequence,yellow,0.0037681034269083356,1,47.7458,0.8886393660055681,Outside Habitable Zone,0.3643599206319837,Gaseous,Missing,Far Planet
792,HD 181342 b,HD 181342,1,1,Radial Velocity,2009,W. M. Keck Observatory,0,564.1,4.1,-4.1,0.0,1.592,0.091,-0.091,0.0,13.2,,,0.0,1.18,,,0.0,807.2882,60.3877,-60.3877,0.0,2.54,0.19,-0.19,0.0,Msini,0.022,0.051,-0.051,0.0,,,,,,,,,0,K0 III,4945.0,,,0.0,4.71,,,0.0,1.69,,,0.0,0.26,0.03,-0.03,0.0,[Fe/H],3.28,,,0.0,19h21m04.18s,290.2674078,-23d37m10.92s,-23.6196996,120.391,0.694,-0.694,7.55,0.03,-0.03,5.251,0.02,-0.02,7.28405,0.000249,-0.000249,1.1785714285714286,2.5402397734424165,0,6.337002706635798,0.022,Low Eccentricity,Main Sequence,orange,0.0005209054580051024,1,120.391,0.9695744690948683,Outside Habitable Zone,0.08379501858053588,Gaseous,Missing,Far Planet
793,HD 18143 b,HD 18143,1,2,Radial Velocity,2022,Multiple Observatories,0,10.2851,0.00213,-0.00263,0.0,0.088,0.003,-0.004,0.0,3.28,,,0.0,0.293,,,0.0,10.80617,1.58914,-2.2248,0.0,0.034,0.005,-0.007,0.0,Msini,0.224,0.171,-0.122,0.0,,,,,,,,,0,K2,5078.0,114.96,-141.0,0.0,0.87,0.03,-0.03,0.0,0.85,0.1,-0.1,0.0,0.28,,,0.0,[Fe/H],4.51,0.04,-0.01,0.0,02h55m39.37s,43.9140248,+26d52m20.58s,26.8723829,22.5243,0.023,-0.023,7.518,0.091,-0.091,5.427,0.018,-0.018,7.33209,0.000336,-0.000336,0.29285714285714287,0.0340030522341095,0,2.4234832715505745,0.224,Low Eccentricity,Main Sequence,yellow,0.0148183454600585,2,22.5243,0.9995182670645608,Outside Habitable Zone,0.07310745321996326,Gaseous,Missing,Close-in Planet
794,HD 18143 c,HD 18143,1,2,Radial Velocity,2022,Multiple Observatories,0,28982.41764,18264.56731,-7978.16709,0.0,17.53,6.587,-3.447,0.0,12.5,,,0.0,1.11,,,0.0,3177.64841,623.26151,-594.65695,0.0,9.998,1.961,-1.871,0.0,Mass,0.194,0.021,-0.097,0.0,,,,,,,,,0,K2,5078.0,114.96,-141.0,0.0,0.87,0.03,-0.03,0.0,0.85,0.1,-0.1,0.0,0.28,,,0.0,[Fe/H],4.51,0.04,-0.01,0.0,02h55m39.37s,43.9140248,+26d52m20.58s,26.8723829,22.5243,0.023,-0.023,7.518,0.091,-0.091,5.427,0.018,-0.018,7.33209,0.000336,-0.000336,1.1160714285714286,9.998893675267462,0,10.274479139908248,0.194,Low Eccentricity,Main Sequence,yellow,0.0148183454600585,2,22.5243,0.8809558568711222,Outside Habitable Zone,0.38840713102817415,Gaseous,Missing,Far Planet
